SMA_1,SMA_2,SMA_3,SMA_4,SMA_5,SMA_6,SMA_7,SMA_8,SMA_9,SMA_10,ECC_1,ECC_2,ECC_3,ECC_4,ECC_5,ECC_6,ECC_7,ECC_8,ECC_9,ECC_10,INC_1,INC_2,INC_3,INC_4,INC_5,INC_6,INC_7,INC_8,INC_9,INC_10,cost_static,cost_integral,cost_total,time, time_start
0.9502645977777006,0.7820837120816464,0.9502225048327679,0.060387375998949944,0.12566432511674125,0.5754880937350039,0.6224298758014246,0.228985933543968,0.8196137583611647,0.5234435232366408,0.9140061063315592,0.6750402661625703,0.4144813138282862,0.6838499968436489,0.723276493132339,0.48339138098657786,0.7317588972276845,0.9790464655908275,0.3653986230355669,0.44558890268738943,0.8140843265263003,0.8979112396163398,0.7515531810238232,1.3042465747335297,0.5183521459317983,0.5996987075428033,0.2699232771076082,0.9857485371913826,0.007196156471677928,0.9635623586410863,55670757.698644206,-9073814.76295259,64744572.461596794,-9073814.76295259,0.3705649871217888
0.9833477510600241,0.8881994067150192,0.998079285347873,0.9171532488835121,0.06442171192961194,0.06004667990183227,0.2414807152480386,0.4587180374992772,0.15570482024683907,0.35600845293718497,0.9669485343745242,0.8975927905970582,0.2478840750735587,0.9422156592138449,0.2403382349137314,0.012172280215987263,0.9287020882608269,0.3391031268041725,0.13072140772898938,0.32905232497312553,1.2067579952216252,1.1094734605012553,0.9592583643026353,1.0378017477685773,0.7893993542628313,0.3690499957694707,0.26690798824794704,0.9804569022029961,0.6562967082002574,1.546048778367631,51330575.90120441,-7046465.293058611,58377041.19426302,-7046465.293058611,0.4144338982103203
0.03500902226800584,0.8444217896082611,0.177759517520663,0.6614004675144062,0.8477949955096145,0.7836679684600131,0.9828493379883794,0.8759632462748062,0.39303764883348163,0.6693266623912835,0.49575931127204315,0.24248040332138893,0.37149107818732185,0.7744749898657937,0.09714617899008465,0.8031437867264533,0.7219530096579405,0.8069328688321702,0.7102311514929635,0.5441746323471774,0.98055034456779,0.24985115477076703,0.6476020741532866,1.564162075788547,0.4380292903022783,0.4006502488868835,1.4641375067070626,1.1028077585320828,0.22940996973599592,0.9617057500348781,44628398.54479185,-5656875.375075014,50285273.91986686,-5656875.375075014,0.5212810050278907
0.22783120994460593,0.35430397454826174,0.6667559115344408,0.583930158428638,0.5395810179505841,0.470689737721481,0.8938207734695908,0.8469607737143632,0.6099879984687674,0.06105051133802597,0.3984567829518379,0.17309770813404457,0.681113734841546,0.5555898205397994,0.5737384752570469,0.0708646566099298,0.7241102866203364,0.27554938095376447,0.6527126803387592,0.7317890406060382,0.11718851206096181,1.1347286453600463,0.2571761792302112,0.6585850364990715,1.1996488371735932,0.07343018897591302,0.886898300180507,0.28362598642874715,1.524621106820292,1.322277126284506,45490716.478451386,-9042704.54090818,54533421.019359566,-9042704.54090818,0.9837371162971212
0.739786834944275,0.20924430215877077,0.32105625548827676,0.8608465766403737,0.5814947332722065,0.3322761289169919,0.22756131850402123,0.763314356085389,0.5286616346048593,0.10967622754363449,0.7973556801424905,0.08983661688609229,0.3693485932382564,0.9796541294956072,0.17215771153330212,0.2557011961469137,0.5486438726384884,0.7957485323601927,0.5615707269720733,0.3960024171780644,1.0581438267791814,0.971841783104468,0.10841546037025473,0.8237682515649241,1.336797276183997,1.0144780943528406,0.6143966803135753,0.38094335985393757,1.5668976676388386,1.2242775110967108,44548920.66749556,-5983532.706541308,50532453.37403687,-5983532.706541308,0.8568761685683882
0.19892553039044397,0.4504136130212349,0.33385987864450584,0.49000394396288993,0.6129781186916978,0.9647552970035309,0.4992498276948083,0.6776713836090257,0.24303526923584895,0.8702461298774964,0.973675923131185,0.6502961101347853,0.1815080029912549,0.2049320135343155,0.1579124347915452,0.17870066128877504,0.9838032556781237,0.6364967963066518,0.11797477710908699,0.08805474584157869,1.0839043008939757,1.0292301676760078,1.0396781925982665,1.2969217685798737,0.6781851376413408,0.24521629299652947,0.5966301549603343,0.6271396292096506,1.132234876976657,0.8945238494726737,52325825.69632513,-8840488.097619524,61166313.79394466,-8840488.097619524,0.6304456739547996
0.9154236598665765,0.8686997996855745,0.2527236201950922,0.1794556949313968,0.5874703905731788,0.2085079080386037,0.7745728852764081,0.04461170876962095,0.4291041574642821,0.349596180193844,0.499374276950783,0.317768566055587,0.8001709143266222,0.3835023854959921,0.8342110363277875,0.3922990694471158,0.2781585351333329,0.8515477459483871,0.9021773227397142,0.8865071068293915,0.8386300943600561,1.2759755106604125,1.311753684368603,0.3426651410345456,1.1210528405883888,0.12422671239428051,0.22096901644923872,1.3769713189839656,1.0971007739519334,1.4779357974480667,44750249.8939417,-2379931.9863972794,47130181.88033898,-2379931.9863972794,0.043770183614957714
0.6192852856871104,0.22135129712987944,0.9817000310528472,0.28976231607673797,0.6777939555407431,0.33594533850698494,0.40349803255060823,0.13822255138362588,0.06981430569045133,0.9550964292194313,0.5987349245667828,0.6268615028799827,0.6522467759913171,0.2706713042454161,0.5567661787721063,0.7148544783092219,0.8991148853262059,0.25151847844972586,0.4558417286625402,0.33508443368843066,1.0356538658009473,1.3611518331394952,1.507047715488449,0.8598994966652508,1.172847825524925,1.2930506379010207,1.1865882478227734,0.48277330915414013,1.4609887945495048,1.3491903643133738,44282718.68825265,-8010882.176435286,52293600.864687935,-8010882.176435286,0.3748439271073068
0.5477770206188936,0.9077193579604301,0.1644029632950776,0.12706047566670953,0.2197385570708696,0.852441718294531,0.25306010658076045,0.8265170717279863,0.5588569403407415,0.06283817249000301,0.7480958754089592,0.28892456354133916,0.043632718812582905,0.13434655207738033,0.915587871113035,0.3392664175562051,0.2119422479187174,0.7263687029543684,0.6625825610613454,0.03897199383681965,0.03347443040297904,1.3742999968503313,0.5422252285249647,1.2185105347852567,1.5591217134549455,0.6632157604723645,1.5599471729927505,0.499509301578454,1.226773504137971,0.9978515759862456,44275747.83066781,-9104924.984996999,53380672.815664805,-9104924.984996999,0.12833098871426174
0.4252615951548935,0.4602175468238515,0.3052337453039785,0.7646098258043712,0.19578720225652307,0.9210371358149803,0.9675183894243257,0.35455453194672976,0.7963672926875465,0.8077813894718225,0.639187076914083,0.19312975673452326,0.6324880331530406,0.6084066208040831,0.8380629454138682,0.3671567445053129,0.7599125131412618,0.6255174429053971,0.5192388150886058,0.951160437788617,0.7467352924878968,1.3846179116879223,0.1423375679258021,0.6747937037920622,0.0335238598628288,1.0774546914248453,1.522768005614382,0.17572749561044165,0.24407800743224206,0.6463416033806506,45432400.54248306,-3862852.5705141025,49295253.11299717,-3862852.5705141025,0.10478362142900688
