SMA_1,SMA_2,SMA_3,SMA_4,SMA_5,SMA_6,SMA_7,SMA_8,SMA_9,SMA_10,ECC_1,ECC_2,ECC_3,ECC_4,ECC_5,ECC_6,ECC_7,ECC_8,ECC_9,ECC_10,INC_1,INC_2,INC_3,INC_4,INC_5,INC_6,INC_7,INC_8,INC_9,INC_10,cost_static,cost_integral,cost_total,time,time_start,a_intercept,e_intercept,i_intercept,r_init,i_init,solar_phasing,propagation_cutoff_a
0.2257908459680037,0.3983860221993089,0.9492568316238732,0.8593120430201091,0.1884484570611637,0.5438552696225506,0.5958632756361892,0.4661970770244526,0.3955276062146945,0.73977535868249,0.8226473080518064,0.21601250031972158,0.3266398515141249,0.6138573951111529,0.40077576708255397,0.3844372389239014,0.5094252212374083,0.598469546030822,0.6383443299556067,0.021602123494765424,0.09391864777774239,0.15064741564399953,1.1066915381441929,0.7607051006797853,1.2888341529612792,0.9553104220539475,0.8791729476179749,0.5025371351979624,0.3641517747912345,0.4036080462392893,30046013.16904709,-2022164.4328865772,32068177.60193367,-2022164.4328865772,0.073907872362732,191472185.0258469,0.28297933705603107,0.11704564007591273,32867516.45791544,0.13480755,3.04392905,1.94525746e+08
0.6312084554096902,0.6759945656766826,0.8917718381740435,0.8354274024651733,0.5568165851544531,0.8496222660541783,0.23351396517105927,0.8583932488759529,0.506069134068636,0.944745253805181,0.0607976395766614,0.18175292136161036,0.4260933640506892,0.13485542164388414,0.9396704111463069,0.3961046664196766,0.6739877922429014,0.7442180982060521,0.1210902957637322,0.5641548531126483,1.3951385374256136,0.16464740661270238,0.26781314815090984,1.2887535562915486,0.5758950517683448,0.05353754833942859,1.250195967890575,0.3313449022178935,1.265992500663266,0.5846276607183487,29192054.97399302,-9301956.391278256,38494011.36527127,-9301956.391278256,0.5902124779042133,168430480.97861266,0.3207990458160429,0.22707362840876688,32617691.63388736,0.27760027,3.24692429,1.69969275e+08
0.8727173725015346,0.46452804721546026,0.7854230623887706,0.15927989352990196,0.22394011938226027,0.9758049731398701,0.6587831097464981,0.4975174074702419,0.6066910731333569,0.2940845221128823,0.6882514982692456,0.8000355066202143,0.14270591816564343,0.5844446582681748,0.1105132199001243,0.8861633495250489,0.6457151709526832,0.32462860114437,0.810503736185213,0.5382239886461638,0.10550210983634167,0.10099898084887227,0.3453573133890646,0.4235387650229902,1.3061639046042757,0.46377573464567484,1.2003737356096444,1.3242210988131333,1.5358898548305522,1.2917461011827163,29301371.080835827,-922936.5873174635,30224307.66815329,-922936.5873174635,0.5391784377004585,198563515.64653128,0.3654862352778887,0.09041499423860161,34592993.09582541,0.0939429,1.8054446,1.99369117e+08
0.5937227949660271,0.8379049662857969,0.28174122519504596,0.084723909349387,0.9271944478842895,0.21435763907219857,0.9288333409428855,0.1855143579745706,0.7613480720711724,0.6098607523630576,0.7051079659208263,0.3550002664072226,0.5349096001981425,0.6203318971615445,0.7072254430588923,0.6741033732998459,0.5624500614640896,0.9443197747355667,0.44432755181688327,0.14573700667624662,1.2011550537251485,1.2285827392416016,1.1783079106960286,0.3397960008798208,0.932683737532088,1.480640416342099,1.0868695935118609,0.665099030245478,1.4645740714130109,0.9597266346097395,28416924.682568796,-5413178.635727145,33830103.31829594,-5413178.635727145,-0.9110287584280858,194343455.66119698,0.3237393801088123,0.19568318851097766,35024602.90880086,0.22363601,2.58470016,1.9560569e+08
0.6799454194995256,0.9633483858119154,0.8136107805152009,0.7163060067489254,0.43792065443744727,0.26368379821329463,0.31864985444874894,0.3895364799413279,0.6671511130257286,0.11296881021824084,0.25602621431442285,0.03548471105394713,0.01213931113283584,0.49059869678627116,0.012952071681240684,0.8839931235941241,0.9401487212292288,0.5524661944284687,0.4186128064590869,0.10855618520894827,1.0252649373744105,0.7905410254625613,0.9076435765585216,0.9105317165219771,0.3869785468689092,0.8230206963273772,1.2946340337998778,0.878526743319687,0.8317199081560174,0.1773010008829854,29089456.60194642,-2037719.5439087816,31127176.145855203,-2037719.5439087816,0.9389524373469715,190162504.3964576,0.2837020905496205,0.1275362604785644,33989366.83293007,0.14724568,3.05162882,1.93575435e+08
0.6099250775450635,0.3594536000824811,0.5093203738146995,0.09875720937042831,0.5722820074351995,0.5282369712466457,0.26637418630676046,0.5514954549371162,0.10181973118418558,0.05640369781495136,0.3645535545138411,0.5839558315434297,0.09919586538272812,0.7594240946795532,0.36193415370801374,0.30551255232774366,0.44607060161186346,0.25081670218205765,0.8162835867977629,0.6317767175222162,1.1692935429464453,0.4779849807238872,1.235145940904157,0.9329147252813152,0.8523455277644384,1.0536409381361076,0.7928129541022364,0.3339348769585514,0.537649084873423,0.732054548380949,34508132.00893608,-1576251.2502500499,36084383.25918613,-1576251.2502500499,-0.990541676689881,198023411.51574585,0.4035793045113131,0.1146142395330649,28444928.92598953,0.13810008,1.46673131,1.99513762e+08
0.5881445649322196,0.9721133960101673,0.8101800454847201,0.7336410912363263,0.12681410653086633,0.15368340738411723,0.9894396295921285,0.23242586448637087,0.4928439152048831,0.5260782223908396,0.3972103781722026,0.5339260251012744,0.09242163475320564,0.70642035987369,0.2125977641223864,0.47227554459822024,0.6215939154731402,0.16796720637209894,0.43296260607596304,0.49302601417612485,0.254001220540924,1.4977147104516475,0.18190016250863916,1.078990156032058,0.3363175878214363,0.9509272421541987,0.5496654518991367,1.4417574466095417,0.28468459015514147,0.04330356876190011,29395966.42725303,-793310.6621324264,30189277.089385457,-793310.6621324264,0.750481601538987,195503044.18704796,0.37468629339059695,0.09149944466801391,34256773.88057968,0.09807877,1.01098429,1.97048575e+08
0.7411796267082317,0.19476039616268104,0.4561586964241225,0.1089780415645018,0.061542592530690055,0.27249787110017465,0.9524861658299311,0.9326437192266197,0.8935323626012471,0.5012757709760939,0.7308014231857751,0.40416807245152797,0.7552926057871971,0.2057432312365165,0.06717998955597743,0.08432644656870025,0.5616428819012895,0.529202116086965,0.32705418976850453,0.3049249512029228,0.48068508020716033,0.29723411953274564,0.19819011704686929,0.5949923181854138,1.496946423647369,0.812332115459706,1.3413306834583727,1.3987775681565702,0.6591591531078265,0.6954627987884302,28067682.346136957,-2224380.876175235,30292063.222312193,-2224380.876175235,-0.5806018559976425,185026135.6089213,0.29367616480469405,0.1549305229827804,34871953.50244424,0.17970176,1.33838067,1.86688753e+08
0.7168627422661188,0.7646060606591056,0.5012360012811219,0.6283853239287154,0.38390451579720775,0.42668179849847476,0.30630122697019657,0.0441911610617417,0.936186629169294,0.7604131700433103,0.5819647116151565,0.5831086448354664,0.5643580789864799,0.6765520584795122,0.15046406566592935,0.7709874661935332,0.9580966774635685,0.3093862417882239,0.8429323950301909,0.2897320990752928,0.029642993595976774,0.12011236953920723,1.0830037301134277,0.7918805475809538,1.3862076919182087,1.312620540529708,0.36631790377823453,0.16762022600962156,1.391822057687298,0.48368499453871194,29713769.981813084,-954046.8093618723,30667816.791174956,-954046.8093618723,0.7525893686483396,194824933.68587497,0.3735295673546127,0.09068525112181325,33809601.95755583,0.09825341,1.18180365,1.96476757e+08
0.9270570423232567,0.6747974146691194,0.5531073849079361,0.514659275975686,0.7084972626200159,0.5320640869976709,0.8667501092683632,0.2596007904224632,0.6776100533706704,0.6670515632777414,0.23460339627417054,0.46863518318360403,0.8317498637809344,0.09488425168227943,0.6609800425024799,0.1757319813067812,0.7168740271414641,0.7503677483593162,0.8890665030499026,0.5728036654243538,0.20520567496390985,0.03223032449826224,1.034704395084842,0.30911990209592577,0.0655420513941104,0.8155793676892112,1.564648071460415,0.23917279830395088,0.7527296704219325,1.1647271100531178,34117488.90788965,-1591806.3612722543,35709295.2691619,-1591806.3612722543,-0.8313141881280582,198439838.5645608,0.40164088577826035,0.11684594123014902,29207123.92116621,0.13817703,0.65412881,1.9974772e+08
